"";"site_id";"nature";"nom_prodcartofriches";"site_statut";"geom"
"7114";"12096_9363";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.76650083256306, 44.5177240584872)
"7115";"12052_9978";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.0803966489672, 44.5677100037096)
"7116";"13055_8718";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(5.48533277854007, 43.2845091980011)
"7117";"12305_10494";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(2.21948374858901, 44.5524020504315)
"7118";"12145_11377";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(3.02330294561813, 44.1322292954606)
"7119";"12202_5837";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.57592421355211, 44.3511887961822)
"7120";"12001_16645";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.70634145609514, 44.3718527333847)
"7121";"12033_16690";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.73421186496847, 44.4766441469859)
"7122";"12305_16724";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.2192848799489, 44.554380470999)
"7123";"12013_6608";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.29731758387766, 44.5471501607769)
"7124";"12305_16730";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.22530063816854, 44.5524412324196)
"7125";"12089_16747";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.25494810852909, 44.5590759360642)
"7126";"12300_3154";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.99853654718415, 44.3610334499448)
"7127";"12185_5059";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.71628352234436, 44.2844624776361)
"7128";"12145_8696";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.08221490485524, 44.1042718604034)
"7129";"12243_9776";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.97767734179376, 44.0101543496893)
"7130";"12119_11960";"Ademe";"Friche étude Ademe 2021, intéressante pour du PV au sol";"inconnu";c(2.85986572516225, 44.6879692978951)
"7131";"12203_16406";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.9617446943841, 43.9770967086997)
"7132";"12300_16476";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.02196632634867, 44.3360773459355)
"7133";"12145_16490";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.0694492239046, 44.0930755467805)
"7134";"12089_5355";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.23551854555373, 44.5626452645123)
"7135";"12145_20599";"observatoire local";"Région Occitanie";"inconnu";c(3.08435470519409, 44.1028515335529)
"7136";"12002_16532";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.09795090151452, 44.1338877004996)
"7137";"12013_16707";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.24543228716516, 44.5279126559664)
"7138";"12013_16720";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.2399691191948, 44.5459151670334)
"7139";"12202_3148";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.58645938016839, 44.355797603568)
"7140";"12089_7423";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.2684237127346, 44.5570982072011)
"7141";"12145_9975";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.08699740419728, 44.1055580564241)
"7142";"12063_16431";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.15218970972365, 44.0100671087021)
"7143";"12066_16653";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.39566028183778, 44.3806995642244)
"7144";"12052_20883";"observatoire local";"Région Occitanie";"inconnu";c(2.07776168716207, 44.5774167013224)
"7145";"12083_20886";"observatoire local";"Région Occitanie";"inconnu";c(2.28294384138363, 44.5258906507316)
"7146";"12078_11394";"Ademe";"Friche étude Ademe 2021, intéressante pour du PV au sol";"inconnu";c(2.82323984243303, 44.0036154887593)
"7147";"12202_21614";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.57074552097066, 44.3499412091497)
"7148";"12273_1643";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.78882895377731, 44.677707254229)
"7149";"12264_8121";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.60423990364288, 44.409338704771)
"7150";"12305_9977";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.21915954719443, 44.5556877480953)
"7151";"12202_16633";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.57684602906177, 44.3473165388358)
"7152";"12305_16746";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.22307112512586, 44.5568590934221)
"7153";"12305_16749";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.22092287358654, 44.5596561149531)
"7154";"12254_1684";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.48560900435347, 44.4463892771818)
"7155";"12133_1895";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.55649923681017, 44.2905450173957)
"7156";"12003_16755";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.20686835459846, 44.5654216003773)
"7157";"12105_21715";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.04178493256252, 44.2307580811642)
"7158";"12145_21762";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(3.08046657572348, 44.0990732727733)
"7159";"12305_3179";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.22047572042123, 44.5537350332067)
"7160";"12013_6607";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.26795088936901, 44.5276673856872)
"7161";"12145_16509";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.08392052872594, 44.1010902440932)
"7162";"13117_9988";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(5.23869543912142, 43.4399961410064)
"7163";"12203_8292";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.98530401783214, 43.9824779258377)
"7164";"12300_9931";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.02994837130548, 44.3537656493758)
"7165";"12013_11381";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.26678246309399, 44.5280400331223)
"7166";"12202_21811";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.56312653749413, 44.3528295446028)
"7167";"12246_13218";"MTE";"Friche étude Ademe 2021";"inconnu";c(2.20861191518365, 44.6408664489786)
"7168";"12168_16433";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.30923068181545, 44.0099979751958)
"7169";"12202_16647";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.54737998014489, 44.3734146359306)
"7170";"12300_16654";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.0425500333487, 44.3808089390371)
"7171";"12089_16754";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.23052018841018, 44.5744258359148)
"7172";"12033_16682";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.72202663755482, 44.4722223704358)
"7173";"12033_16695";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.74376757417031, 44.4802648019281)
"7174";"12208_20887";"observatoire local";"Région Occitanie";"inconnu";c(2.86617130596707, 43.9576991144923)
"7175";"12305_16726";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.22530063816854, 44.5524412324196)
"7176";"12305_16734";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.21915954719443, 44.5556877480953)
"7177";"12305_16736";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.21915954719443, 44.5556877480953)
"7178";"12120_3163";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.82268438628969, 44.3813641916563)
"7179";"12246_6628";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.216558256322, 44.6345303834491)
"7180";"12305_7524";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.22048902939533, 44.5546571480701)
"7181";"12300_16628";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.06757113666228, 44.3337408584353)
"7182";"12013_16694";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.23828519271135, 44.527454715349)
"7183";"12028_16750";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.20487174661579, 44.5776311273573)
"7184";"12120_16649";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.8201998632366, 44.3814396062296)
"7185";"12202_20409";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.57222146461974, 44.3608752981595)
"7186";"12300_20807";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.03600701038734, 44.3517817289583)
"7187";"12037_6542";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.68080305590537, 44.0212539332296)
"7188";"12202_7781";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.57592421355211, 44.3511887961822)
"7189";"12033_10082";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.71634385883927, 44.4707683133784)
"7190";"12026_11404";"Ademe";"Friche étude Ademe 2021, intéressante pour du PV au sol";"inconnu";c(2.7595754745583, 44.3834408452222)
"7191";"12305_16733";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.2257900088441, 44.5604324372649)
"7192";"12305_16744";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.22307112512586, 44.5568590934221)
"7193";"12002_13817";"MTE";"Friche étude Ademe 2021";"inconnu";c(3.07482448931906, 44.1706203630404)
"7194";"12169_16560";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.36066913123742, 44.1871890200473)
"7195";"12202_16637";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.56747182271915, 44.3559658750896)
"7196";"12305_16731";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.22530063816854, 44.5524412324196)
"7197";"12264_21796";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.59969672851256, 44.398491621897)
"7198";"12202_21823";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.57125466119563, 44.3497037460251)
"7199";"12096_788";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.74557891191279, 44.5296232205887)
"7200";"12096_4953";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.76574209396802, 44.5219969839131)
"7201";"12287_6515";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(1.90607054009921, 44.3044378577095)
"7202";"12176_6602";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.59772369607579, 44.3619995280243)
"7203";"12216_7519";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.82752169894151, 44.5063159906342)
"7204";"13041_5026";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(5.46734786361737, 43.4561955718836)
"7205";"12145_7353";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.08181443980287, 44.0896340415481)
"7206";"12305_5067";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.22048902939533, 44.5546571480701)
"7207";"12145_7761";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.08181443980287, 44.0896340415481)
"7208";"12305_5349";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.21530810321802, 44.5555547709687)
"7209";"12083_9399";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.26918594189678, 44.5248344264098)
"7210";"12043_9696";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.55317309139948, 44.2479664669432)
"7211";"12305_6612";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.22047572042123, 44.5537350332067)
"7212";"12202_11386";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.57082062422374, 44.349984876016)
"7213";"12119_16791";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.85988845964691, 44.6879603337551)
"7214";"12013_16721";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.2399691191948, 44.5459151670334)
"7215";"12119_20908";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.8453443200064, 44.6840761935603)
"7216";"12305_10523";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(2.22307112512586, 44.5568590934221)
"7217";"12305_16729";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.22530063816854, 44.5524412324196)
"7218";"12145_16425";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.07445186820748, 44.0941445986104)
"7219";"12216_3172";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.80648983021804, 44.524791360012)
"7220";"12253_7329";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.79021436973349, 44.182623113507)
"7221";"12013_16704";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.26374871993169, 44.5266282059358)
"7222";"12305_16743";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.22307112512586, 44.5568590934221)
"7223";"12145_7630";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.08181443980287, 44.0896340415481)
"7224";"13028_6779";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(5.61059833868422, 43.1738449613238)
"7225";"12202_11389";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(2.56144847278147, 44.3519440440015)
