"";"site_id";"nature";"nom_prodcartofriches";"site_statut";"geom"
"11369";"33063_16836";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.624184611318202, 44.8494437886846)
"11370";"33063_16873";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.546149667108012, 44.8547639364927)
"11371";"33063_3235";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.574044943683781, 44.8567435306155)
"11372";"33063_7968";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.559680072585771, 44.8638131666843)
"11373";"33063_8029";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.5875943639037, 44.8353676789717)
"11374";"33318_14054";"MTE";"Friche étude Ademe 2021";"inconnu";c(-0.681036804152173, 44.8079870298838)
"11375";"33529_8367";"MTE";"Friche étude Ademe 2021";"inconnu";c(-1.22357228438232, 44.5533115775472)
"11376";"33550_12577";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(-0.566812322606982, 44.7828474813142)
"11377";"33063_14132";"MTE";"Friche étude Ademe 2021";"inconnu";c(-0.546270148186279, 44.8530676617583)
"11378";"33012_15567";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.723182946881851, 44.969633636014)
"11379";"33063_16857";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.575577855458981, 44.8396277355697)
"11380";"33174_21547";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(-0.244322224536007, 44.9187480181384)
"11381";"33063_16868";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.555047083809965, 44.8498069468016)
"11382";"33213_13331";"MTE";"Friche étude Ademe 2021";"inconnu";c(-0.558400609701736, 44.6838225789765)
"11383";"33063_16876";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.543787142139593, 44.8551264889678)
"11384";"33249_16893";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.534034715572188, 44.8727233895354)
"11385";"33314_15188";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.750511694727783, 45.2179143988176)
"11386";"33039_16823";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.554804845515624, 44.7937479525826)
"11387";"33004_16956";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.593005199976455, 45.0305972666715)
"11388";"33001_16948";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.136774900002561, 45.0167477816845)
"11389";"33544_17323";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-1.10397343305481, 45.5254311738608)
"11390";"33011_2013";"MTE";"Friche étude Ademe 2021";"inconnu";c(-1.11839682727086, 44.7782068321185)
"11391";"33063_3236";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.545911153674209, 44.8572035699635)
"11392";"33281_5745";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(-0.659350442149305, 44.8306305402739)
"11393";"33063_3229";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.610365007639098, 44.8513135619285)
"11394";"33063_13449";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(-0.551296463394624, 44.9056581565883)
"11395";"33529_15184";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-1.14848880107495, 44.6267716752172)
"11396";"33058_16988";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.682350664603994, 45.1422407948872)
"11397";"33318_813";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.650570346209119, 44.8027035068565)
"11398";"33063_2460";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.541364614529077, 44.857507261327)
"11399";"33063_5711";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.538880324305018, 44.8281787490859)
"11400";"33063_7827";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.538880324305018, 44.8281787490859)
"11401";"33063_7831";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.538880324305018, 44.8281787490859)
"11402";"33199_8535";"MTE";"Friche étude Ademe 2021";"inconnu";c(-1.1423390509185, 44.524153740523)
"11403";"33004_3252";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.59535944137149, 45.0308033539612)
"11404";"33001_13426";"MTE";"Friche étude Ademe 2021";"inconnu";c(-0.136964409486875, 45.0158291885653)
"11405";"33318_16825";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.681036812041641, 44.8079870283536)
"11406";"33063_16835";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.546998852410693, 44.8486118919633)
"11407";"33154_16981";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.0711714158313592, 45.0868821018887)
"11408";"33229_6687";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(-1.03431998269186, 44.7025441450587)
"11409";"33514_17302";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-1.10317671710057, 45.495066740466)
"11410";"33042_2475";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.791692602951285, 44.5146782643569)
"11411";"33063_7833";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.538880324305018, 44.8281787490859)
"11412";"33063_9793";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.566272146202938, 44.8654463727482)
"11413";"33063_9933";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.538880324305018, 44.8281787490859)
"11414";"33200_10321";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(-0.675207662494797, 44.8716737091809)
"11415";"33063_11469";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(-0.559575743839614, 44.8509235555832)
"11416";"33243_11604";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(-0.23044444355565, 44.9224182889226)
"11417";"33063_11614";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(-0.595593069644431, 44.8500264694907)
"11418";"33056_13201";"MTE";"Friche étude Ademe 2021";"inconnu";c(-0.625772175680288, 44.9201283623733)
"11419";"33075_13830";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(-0.600936989678647, 44.8784128736755)
"11420";"33051_16774";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.95057617648589, 44.6645482406051)
"11421";"44109_5742";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-1.53390580673589, 47.1950384874472)
"11422";"33069_13211";"MTE";"Friche étude Ademe 2021";"inconnu";c(-0.628720758039875, 44.871288501249)
"11423";"33318_16817";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.634444165849529, 44.7930431671903)
"11424";"33256_16939";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.57731166689777, 44.9885722233624)
"11425";"34289_2695";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.41642036189011, 43.3930091607168)
"11426";"33075_20248";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(-0.613149480833928, 44.8882380592346)
"11427";"33063_3227";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.585441202616932, 44.8411998532334)
"11428";"33104_5084";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.785801868064041, 45.0297378352912)
"11429";"33318_7467";"MTE";"Friche étude Ademe 2021";"inconnu";c(-0.710902033493857, 44.7744255233945)
"11430";"33065_7823";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.525650851858067, 44.8204429106918)
"11431";"33063_7983";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.548796833377441, 44.8650391832435)
"11432";"33249_7984";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.517035880044084, 44.8651734711916)
"11433";"33011_10665";"MTE";"Friche étude Ademe 2021";"inconnu";c(-1.11443306022424, 44.7696304524593)
"11434";"33042_15249";"MTE";"Friche étude Ademe 2021";"inconnu";c(-0.794445723411504, 44.4837001580472)
"11435";"33236_16783";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-1.24179197854546, 44.6745567703336)
"11436";"33032_16924";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.539075753052511, 44.9217942341734)
"11437";"33063_16848";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.564287380564299, 44.8448570674537)
"11438";"33273_16859";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.769792004145594, 44.8418962359362)
"11439";"33075_16894";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.615359008768578, 44.8724110816732)
"11440";"34341_1852";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.59984573860611, 43.5038536122834)
"11441";"33075_21356";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(-0.611231070352941, 44.8870826315757)
"11442";"33063_1367";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.565823781793574, 44.8258101898808)
"11443";"33273_1908";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.7626422946552, 44.8507467946489)
"11444";"33167_3216";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.529939372157143, 44.8220197958376)
"11445";"33069_7798";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.585936508523516, 44.8625228993732)
"11446";"33009_9018";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-1.1449283776379, 44.6562626901172)
"11447";"34199_2233";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(3.42676030402988, 43.4566511135053)
"11448";"33032_13215";"MTE";"Friche étude Ademe 2021";"inconnu";c(-0.519431318521251, 44.911944116141)
"11449";"33236_16781";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-1.25222973346008, 44.6590203107483)
"11450";"33320_2123";"MTE";"Friche étude Ademe 2021";"inconnu";c(-0.0216675096903472, 44.9840277445174)
"11451";"33063_13582";"MTE";"Friche étude Ademe 2021";"inconnu";c(-0.559992960845776, 44.8204668360448)
"11452";"33529_13661";"MTE";"Friche étude Ademe 2021";"inconnu";c(-1.19035877040101, 44.538348376054)
"11453";"33454_13669";"MTE";"Friche étude Ademe 2021";"inconnu";c(-0.510721313949033, 44.6451033090421)
"11454";"33090_14146";"MTE";"Friche étude Ademe 2021";"inconnu";c(-0.668082085115419, 44.7767183413642)
"11455";"41248_21281";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(0.925479612205889, 48.0360980991266)
"11456";"33550_16815";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.566391988754206, 44.7819016907522)
"11457";"33056_1077";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(-0.610066782694145, 44.9145352750366)
"11458";"33314_4582";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.750476705243677, 45.2064030598741)
"11459";"33200_6275";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(-0.674223625073093, 44.871432278608)
"11460";"33063_7830";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.538880324305018, 44.8281787490859)
"11461";"62498_5369";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(2.8316622493275, 50.4266843331596)
"11462";"33318_8698";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.617850871076686, 44.8003312208305)
"11463";"33200_13017";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(-0.675212314450873, 44.8716732219505)
"11464";"33058_7458";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.656106444456872, 45.1144762376344)
"11465";"33236_10574";"MTE";"Site Basias ou Basol vérifié par le Cerema en 2020";"inconnu";c(-1.18082713848846, 44.7675548047801)
"11466";"33199_13442";"MTE";"Friche étude Ademe 2021";"inconnu";c(-1.09504793420916, 44.5441063676099)
"11467";"33284_14060";"MTE";"Friche étude Ademe 2021";"inconnu";c(-0.920467406323939, 44.5669145374741)
"11468";"33344_14090";"MTE";"Friche étude Ademe 2021";"inconnu";c(-0.0411820347939081, 44.8168377844587)
"11469";"33042_16697";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.789488605417943, 44.4869513280762)
"11470";"33529_16753";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-1.18980703649008, 44.5707756903544)
"11471";"33063_16881";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.555035993797893, 44.8604568747417)
"11472";"33063_21600";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(-0.595643980585237, 44.8500488408306)
"11473";"33550_21827";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(-0.566815283536479, 44.7828482443897)
"11474";"33012_1106";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.683320859312611, 44.9835384008093)
"11475";"33063_3224";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.550384404316441, 44.8670104189828)
"11476";"33063_7812";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.538880324305018, 44.8281787490859)
"11477";"33063_7826";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.538880324305018, 44.8281787490859)
"11478";"33063_9430";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.560394030161328, 44.8632094105326)
"11479";"33042_10952";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(-0.789507156895111, 44.5071345743531)
"11480";"33281_10671";"fond friche";"Appel à projet Fonds Friches";"friche avec projet";c(-0.659318514239667, 44.8306210888741)
"11481";"33005_13660";"MTE";"Friche étude Ademe 2021";"inconnu";c(-1.05350508577983, 44.7698159264664)
"11482";"33555_13899";"MTE";"Friche étude Ademe 2021";"inconnu";c(-0.860735854395179, 44.6880620438706)
"11483";"33063_16861";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.560353904409002, 44.8458425092712)
"11484";"33449_16906";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.785849987661742, 44.8898228723633)
"11485";"33273_2020";"MTE non vérifié";"Site Basias ou Basol non vérifié par le Cerema";"friche potentielle";c(-0.763276356207412, 44.85556739392)
